"filename", "language", "Dart", "comment", "blank", "total"
"/media/definev/Program/crafting-interpreters/vil/vil/lib/scanner.dart", "Dart", 213, 7, 29, 249
"/media/definev/Program/crafting-interpreters/vil/vil/lib/token.dart", "Dart", 19, 0, 4, 23
"/media/definev/Program/crafting-interpreters/vil/vil/lib/token_type.dart", "Dart", 39, 4, 5, 48
"/media/definev/Program/crafting-interpreters/vil/vil/lib/vil.dart", "Dart", 42, 0, 8, 50
"Total", "-", 313, 11, 46, 370
